1	1.82712
11	1.99718
21	3.01412
31	3.88842
41	4.86017
51	5.56949
61	6.26158
71	7.19802
81	7.89944
91	8.5952
101	9.51836
111	10.1305
121	10.8302
131	11.6887
141	12.3102
151	13.1186
161	13.9949
171	14.6158
181	15.1249
191	15.9749
201	16.6314
211	17.2836
221	18.0715
231	18.7082
241	19.1873
251	20.0444
261	20.704
271	21.3023
281	22.0703
291	22.6302
301	23.1664
311	23.9703
321	24.5799
331	25.0904
341	25.8463
351	26.3353
361	26.9554
371	27.6751
381	28.1867
391	28.7429
401	29.389
411	29.7958
421	30.4633
431	31.0158
441	31.5828
451	32.0774
461	32.6291
471	33.1336
481	33.6379
491	34.3192
501	34.7703
511	35.2271
521	35.7237
531	36.2356
541	36.5839
551	37.1308
561	37.5006
571	37.9088
581	38.4576
591	38.6709
601	39.2031
611	39.6277
621	39.8003
631	40.326
641	40.7494
651	41.1209
661	41.6181
671	42.0508
681	42.3379
691	42.7514
701	43.0814
711	43.4268
721	43.7684
731	44.0353
741	44.3831
751	44.7438
761	45.0847
771	45.409
781	45.7006
791	46.074
801	46.3316
811	46.5963
821	46.9444
831	47.1218
841	47.391
851	47.6797
861	47.8675
871	48.0983
881	48.2274
891	48.4729
901	48.6322
911	48.7788
921	48.9003
931	49.0376
941	49.1218
951	49.1898
961	49.3277
971	49.4384
981	49.5223
991	49.6169
1001	49.8494
1011	49.9698
1021	50.0412
1031	50.1616
1041	50.2446
1051	50.3525
1061	50.4319
1071	50.4681
1081	50.535
1091	50.6195
1101	50.6684
1111	50.7158
1121	50.7288
1131	50.739
1141	50.7412
1151	50.7452
1161	50.7887
1171	50.8124
1181	50.828
1191	50.859
1201	50.8763
1211	50.8771
1221	50.9096
1231	50.9986
1241	51.0449
1251	51.0986
1261	51.1542
1271	51.1915
1281	51.2068
1291	51.2333
1301	51.2364
1311	51.2879
1321	51.3006
1331	51.3076
1341	51.3093
1351	51.3102
1361	51.3136
1371	51.3144
1381	51.3234
1391	51.3556
1401	51.3695
1411	51.3822
1421	51.4164
1431	51.4599
1441	51.4692
1451	51.4746
1461	51.4777
1471	51.4791
1481	51.4799
1491	51.4811
1501	51.4825
1511	51.4825
1521	51.4952
1531	51.5158
1541	51.526
1551	51.5523
1561	51.5644
1571	51.5746
1581	51.591
1591	51.6223
1601	51.6277
1611	51.6285
1621	51.6333
1631	51.6376
1641	51.6395
1651	51.6412
1661	51.6644
1671	51.6678
1681	51.6746
1691	51.6754
1701	51.6754
1711	51.6754
1721	51.6766
1731	51.6788
1741	51.689
1751	51.7138
1761	51.7226
1771	51.7384
1781	51.7404
1791	51.763
1801	51.7709
1811	51.7726
1821	51.774
1831	51.7774
1841	51.7785
1851	51.7797
1861	51.8133
1871	51.8743
1881	51.8935
1891	51.8997
1901	51.9028
1911	51.926
1921	51.9497
1931	51.9619
1941	51.9743
1951	51.9751
1961	52.0006
1971	52.0034
1981	52.0398
1991	52.0556
2001	52.0771
2011	52.1133
2021	52.1297
2031	52.1308
2041	52.1381
2051	52.1404
2061	52.1418
2071	52.1424
2081	52.1432
2091	52.1537
2101	52.1582
2111	52.1689
2121	52.1757
2131	52.1797
2141	52.2059
2151	52.2147
2161	52.2336
2171	52.2415
2181	52.2415
2191	52.2415
2201	52.2435
2211	52.2446
2221	52.2446
2231	52.2446
2241	52.2458
2251	52.2458
2261	52.2469
2271	52.2469
2281	52.2469
2291	52.2469
2301	52.2469
2311	52.2469
2321	52.2469
2331	52.2486
2341	52.2486
2351	52.2486
2361	52.2486
2371	52.2486
2381	52.2486
2391	52.2489
2401	52.2489
2411	52.2489
2421	52.2497
2431	52.3141
2441	52.3359
2451	52.3619
2461	52.3864
2471	52.3929
2481	52.3997
2491	52.4062
2501	52.4076
2511	52.4088
2521	52.4093
