1	1.06513
11	1.21423
21	1.406
31	1.5314
41	1.66441
51	1.74677
61	1.80108
71	1.8573
81	1.89158
91	1.91578
101	1.93896
111	1.95249
121	1.96428
131	1.9741
141	1.98028
151	1.9857
161	1.99006
171	1.99246
181	1.9945
191	1.99608
201	2.00178
211	2.00248
221	2.01024
231	2.0313
241	2.05167
251	2.09639
261	2.14947
271	2.21776
281	2.31275
291	2.4084
301	2.48254
311	2.58115
321	2.64929
331	2.70087
341	2.75753
351	2.80015
361	2.82458
371	2.85502
381	2.8791
391	2.89387
401	2.91009
411	2.92049
421	2.92865
431	2.93638
441	2.94235
451	2.94743
461	2.95102
471	2.95357
481	2.96077
491	2.96856
501	2.97474
511	2.97964
521	2.98306
531	2.98721
541	2.98874
551	2.99131
561	2.99248
571	2.99344
581	2.99517
591	2.99611
601	2.99665
611	2.99725
621	2.99744
631	2.99809
641	2.99847
651	2.99862
661	2.99891
671	2.99898
681	2.99898
691	2.99907
701	2.99916
711	2.99921
721	2.99924
731	2.99924
741	2.99924
751	2.99928
761	2.99932
771	2.99939
781	2.9995
791	2.99956
801	2.99967
811	2.99969
821	2.99974
831	2.99977
841	2.99981
851	2.99981
861	2.99982
871	2.99982
881	2.99986
891	2.99986
901	2.99988
911	2.9999
921	2.99992
931	2.99995
941	2.99996
951	2.99996
961	2.99997
971	2.99997
981	2.99997
991	2.99997
1001	2.99997
1011	2.99997
1021	2.99997
1031	2.99997
1041	2.99997
1051	2.99997
1061	2.99999
1	1.06507
11	1.20848
21	1.40007
31	1.51953
41	1.64734
51	1.73328
61	1.79007
71	1.85034
81	1.8874
91	1.91211
101	1.93687
111	1.95227
121	1.96272
131	1.97277
141	1.97997
151	1.98538
161	1.98976
171	1.99254
181	1.99469
191	1.99643
201	1.99737
211	2.00275
221	2.02503
231	2.05044
241	2.08224
251	2.1285
261	2.1886
271	2.24417
281	2.31532
291	2.39587
301	2.46471
311	2.5407
321	2.61055
331	2.67068
341	2.73013
351	2.77623
361	2.80761
371	2.84152
381	2.86269
391	2.88742
401	2.90974
411	2.92712
421	2.93828
431	2.95163
441	2.96024
451	2.96833
461	2.97515
471	2.97958
481	2.98446
491	2.98802
501	2.99025
511	2.99225
521	2.99364
531	2.99454
541	2.99542
551	2.99626
561	2.99685
571	2.99729
581	2.99774
591	2.99811
601	2.99843
611	2.99867
621	2.99875
631	2.99901
641	2.99902
651	2.99905
661	2.99913
671	2.99922
681	2.99929
691	2.99929
701	2.99933
711	2.99935
721	2.99937
731	2.99937
741	2.99939
751	2.9994
761	2.9994
771	2.99951
781	2.99955
791	2.99955
801	2.99961
811	2.99962
821	2.99963
831	2.99966
841	2.9997
851	2.99975
861	2.99982
871	2.99985
881	2.99985
891	2.99989
901	2.99989
911	2.9999
921	2.99992
931	2.99993
941	2.99993
951	2.99997
961	2.99997
971	2.99997
981	2.99997
991	2.99997
1001	2.99997
1011	2.99999
1021	2.99999
1031	2.99999
1041	2.99999
1051	2.99999
1061	2.99999
1071	2.99999
1081	2.99999
1091	2.99999
1101	2.99999
1111	2.99999
1121	2.99999
1131	2.99999
1141	2.99999
1151	2.99999
1161	2.99999
1171	2.99999
1181	2.99999
1191	2.99999
1201	2.99999
1211	2.99999
1221	2.99999
1231	2.99999
1241	2.99999
1251	2.99999
1261	2.99999
1271	2.99999
1281	2.99999
1291	2.99999
1301	2.99999
1311	2.99999
1321	2.99999
1331	2.99999
1341	2.99999
1351	2.99999
1361	2.99999
1371	2.99999
1381	2.99999
1391	2.99999
1401	2.99999
1411	2.99999
1421	2.99999
1431	2.99999
1441	2.99999
1451	2.99999
1461	2.99999
1471	2.99999
1481	2.99999
1491	2.99999
1501	2.99999
1511	2.99999
1521	2.99999
1531	2.99999
1541	2.99999
1551	2.99999
1561	2.99999
1571	2.99999
1581	2.99999
1591	2.99999
1601	2.99999
1611	2.99999
1621	2.99999
1631	2.99999
1641	2.99999
1651	2.99999
1661	2.99999
1671	2.99999
1681	2.99999
1691	2.99999
1701	2.99999
1711	2.99999
1721	2.99999
1731	2.99999
1741	2.99999
1751	2.99999
1761	2.99999
1771	2.99999
1781	2.99999
1791	2.99999
1801	2.99999
1	1.06449
11	1.20884
21	1.39988
31	1.52898
41	1.65577
51	1.73686
61	1.79395
71	1.84995
81	1.88617
91	1.9125
101	1.93614
111	1.95133
121	1.96386
131	1.97492
141	1.981
151	1.98501
161	1.9895
171	1.99214
181	1.99468
191	1.9963
201	1.99741
211	2.00207
221	2.01762
231	2.05806
241	2.10851
251	2.17697
261	2.26461
271	2.34572
281	2.43389
291	2.5082
301	2.56812
311	2.63975
321	2.69284
331	2.73317
341	2.77546
351	2.81345
361	2.83834
371	2.86861
381	2.89462
391	2.9113
401	2.93076
411	2.94371
421	2.95403
431	2.96313
441	2.96999
451	2.97471
461	2.97985
471	2.9837
481	2.98633
491	2.98931
501	2.99089
511	2.99225
521	2.9939
531	2.99487
541	2.99586
551	2.99684
561	2.99743
571	2.99782
581	2.99826
591	2.99858
601	2.99897
611	2.9991
621	2.9991
631	2.9991
641	2.99911
651	2.99914
661	2.99921
671	2.99925
681	2.99935
691	2.99937
701	2.99937
711	2.9994
721	2.99941
731	2.99943
741	2.99944
751	2.99948
761	2.99948
771	2.99955
781	2.99965
791	2.99966
801	2.99971
811	2.99977
821	2.99978
831	2.9998
841	2.99982
851	2.99986
861	2.99988
871	2.99989
881	2.99989
891	2.9999
901	2.9999
911	2.99993
921	2.99996
931	2.99997
941	2.99997
951	2.99999
961	2.99999
971	2.99999
981	2.99999
991	2.99999
1001	2.99999
1011	2.99999
1021	2.99999
1031	2.99999
1041	2.99999
1051	2.99999
1061	2.99999
1071	2.99999
1081	2.99999
1091	2.99999
1101	2.99999
1111	2.99999
1	1.06611
11	1.21287
21	1.40586
31	1.52714
41	1.65637
51	1.74442
61	1.79774
71	1.8533
81	1.89013
91	1.91382
101	1.93945
111	1.955
121	1.96781
131	1.97753
141	1.98292
151	1.98694
161	1.99063
171	1.99318
181	1.99508
191	1.99645
201	1.99754
211	2.0023
221	2.01751
231	2.04867
241	2.08087
251	2.13513
261	2.18612
271	2.23828
281	2.29224
291	2.35346
301	2.41269
311	2.48789
321	2.5584
331	2.61069
341	2.67132
351	2.71925
361	2.75669
371	2.80118
381	2.8335
391	2.85764
401	2.88659
411	2.90664
421	2.92522
431	2.94051
441	2.95208
451	2.96029
461	2.96804
471	2.97398
481	2.97913
491	2.98306
501	2.9861
511	2.98898
521	2.99104
531	2.99315
541	2.99449
551	2.99553
561	2.99666
571	2.99718
581	2.99781
591	2.99819
601	2.99856
611	2.99873
621	2.9988
631	2.99888
641	2.99898
651	2.99903
661	2.99906
671	2.9991
681	2.99913
691	2.99914
701	2.99914
711	2.99917
721	2.99917
731	2.99922
741	2.99926
751	2.99932
761	2.99939
771	2.9995
781	2.99954
791	2.99956
801	2.99963
811	2.99969
821	2.99971
831	2.99974
841	2.9998
851	2.99982
861	2.9999
871	3.00346
