1	1.38348
11	1.80477
21	1.97256
31	2.05815
41	2.60312
51	2.87008
61	2.97563
71	3.11844
81	3.39523
91	3.64273
101	3.91785
111	4.06706
121	4.1934
131	4.5899
141	4.78867
151	4.94683
161	5.0859
171	5.31496
181	5.48215
191	5.783
201	5.94465
211	6.11269
221	6.34423
231	6.54073
241	6.73944
251	6.89465
261	7.05192
271	7.26435
281	7.55092
291	7.6975
301	7.8559
311	8.07044
321	8.22456
331	8.38815
341	8.59388
351	8.77342
361	8.97823
371	9.25269
381	9.35733
391	9.45508
401	9.5905
411	9.78817
421	10.0166
431	10.2242
441	10.4076
451	10.55
461	10.7022
471	10.8736
481	11.0905
491	11.3047
501	11.4298
511	11.5838
521	11.7618
531	11.9997
541	12.1415
551	12.2859
561	12.3735
571	12.5184
581	12.6577
591	12.9372
601	13.1333
611	13.2667
621	13.3589
631	13.4682
641	13.6801
651	13.8171
661	14.0849
671	14.2466
681	14.3333
691	14.4908
701	14.728
711	14.8415
721	15.0696
731	15.2157
741	15.3572
751	15.5374
761	15.7018
771	15.8339
781	15.9767
791	16.1523
801	16.3055
811	16.5716
821	16.7439
831	16.8541
841	17.0246
851	17.1249
861	17.2441
871	17.4464
881	17.5992
891	17.7129
901	17.93
911	18.07
921	18.1957
931	18.354
941	18.5205
951	18.6175
961	18.8177
971	18.9994
981	19.1492
991	19.2766
1001	19.4576
1011	19.5455
1021	19.6962
1031	19.9239
1041	20.1124
1051	20.2225
1061	20.3494
1071	20.4728
1081	20.6441
1091	20.7453
1101	20.9125
1111	21.1029
1121	21.284
1131	21.3994
1141	21.5518
1151	21.6459
1161	21.758
1171	21.9608
1181	22.1435
1191	22.3062
1201	22.4216
1211	22.5515
1221	22.6551
1231	22.7242
1241	22.8136
1251	23.0105
1261	23.1561
1271	23.2758
1281	23.423
1291	23.5352
1301	23.6491
1311	23.8237
1321	23.9895
1331	24.1052
1341	24.2026
1351	24.3188
1361	24.5039
1371	24.6846
1381	24.8138
